name,label,hasLemma
LexicalUnit_6840,['bumper.n'],['bumper.n']
LexicalUnit_2024,['stouthearted.a'],['stouthearted.a']
LexicalUnit_6318,['off ramp.n'],['off ramp.n']
LexicalUnit_3947,['genetic trait.n'],['genetic trait.n']
LexicalUnit_5667,['pelt.v'],['pelt.v']
LexicalUnit_6012,['unstirring.a'],['unstirring.a']
LexicalUnit_7174,['religious saint.n'],['religious saint.n']
LexicalUnit_4184,['right.n to own firearm.n'],['right.n to own firearm.n']
LexicalUnit_1425,['climate change pessimism.n'],['climate change pessimism.n']
LexicalUnit_6019,['harmonize.v'],['harmonize.v']
LexicalUnit_3997,['clutch.n'],['clutch.n']
LexicalUnit_3014,['carbon emission target.n'],['carbon emission target.n']
LexicalUnit_7674,['fishy.a'],['fishy.a']
LexicalUnit_14,['accept.v'],['accept.v']
LexicalUnit_6291,['edge.v'],['edge.v']
LexicalUnit_4929,['wheel.n'],['wheel.n']
LexicalUnit_7008,['proof.n'],['proof.n']
LexicalUnit_1141,['carom.v'],['carom.v']
LexicalUnit_8100,['inheritance tax.n'],['inheritance tax.n']
LexicalUnit_4042,['club member.n'],['club member.n']
LexicalUnit_1989,['cost.n'],['cost.n']
LexicalUnit_4379,['GP.n'],['GP.n']
LexicalUnit_2233,['die.v'],['die.v']
LexicalUnit_214,['critter.n'],['critter.n']
LexicalUnit_4640,['spread.v'],['spread.v']
LexicalUnit_7855,['sandstorm.n'],['sandstorm.n']
LexicalUnit_6234,['stuffed.a'],['stuffed.a']
LexicalUnit_6340,['easygoing.a'],['easygoing.a']
LexicalUnit_670,['admiral.n'],['admiral.n']
LexicalUnit_5025,['legislation.n'],['legislation.n']
LexicalUnit_2502,['throw.v away'],['throw.v away']
LexicalUnit_4422,['Surgeon.n General'],['Surgeon.n General']
LexicalUnit_1894,['shackle.v'],['shackle.v']
LexicalUnit_3512,['revolver.n'],['revolver.n']
LexicalUnit_4172,['gun ownership license.n'],['gun ownership license.n']
LexicalUnit_5604,['totter.v'],['totter.v']
LexicalUnit_8145,['trim.v'],['trim.v']
LexicalUnit_5138,['water.n'],['water.n']
LexicalUnit_8820,['undertow.n'],['undertow.n']
LexicalUnit_8071,['income tax.n'],['income tax.n']
LexicalUnit_6137,['stick.v in'],['stick.v in']
LexicalUnit_6371,['applause.n'],['applause.n']
LexicalUnit_3749,['draw.v'],['draw.v']
LexicalUnit_8385,['recovery.n'],['recovery.n']
LexicalUnit_7657,['fragrant.a'],['fragrant.a']
LexicalUnit_6946,['handicapped.a'],['handicapped.a']
LexicalUnit_7586,['slaveowner.n'],['slaveowner.n']
LexicalUnit_2414,['unhitch.v'],['unhitch.v']
LexicalUnit_6575,['passage.n'],['passage.n']
LexicalUnit_8546,['rising.a'],['rising.a']
LexicalUnit_6122,['embed.v'],['embed.v']
LexicalUnit_2486,['stain.n'],['stain.n']
LexicalUnit_2953,['shamefaced.a'],['shamefaced.a']
LexicalUnit_1211,['mop.v'],['mop.v']
LexicalUnit_8169,['unravel.v'],['unravel.v']
LexicalUnit_3159,['minimalist.n'],['minimalist.n']
LexicalUnit_344,['glue.v'],['glue.v']
LexicalUnit_5733,['command.v'],['command.v']
LexicalUnit_3049,['UNFCC.n'],['UNFCC.n']
LexicalUnit_3359,['satin.n'],['satin.n']
LexicalUnit_1961,['mitigation strategy.n'],['mitigation strategy.n']
LexicalUnit_1146,['twist.v'],['twist.v']
LexicalUnit_3369,['manufacture.v'],['manufacture.v']
LexicalUnit_7480,['self-defense.n'],['self-defense.n']
LexicalUnit_4728,['gun.n violence.n'],['gun.n violence.n']
LexicalUnit_3296,['pained.a'],['pained.a']
LexicalUnit_6753,['underprivileged.n'],['underprivileged.n']
LexicalUnit_8284,['morning.n'],['morning.n']
LexicalUnit_1453,['non-essential services.n'],['non-essential services.n']
LexicalUnit_7755,['expression.n'],['expression.n']
LexicalUnit_7175,['religious sanctuary.n'],['religious sanctuary.n']
LexicalUnit_6480,['infirm.a'],['infirm.a']
LexicalUnit_2602,['slimy.a'],['slimy.a']
LexicalUnit_1811,['confidence.n'],['confidence.n']
LexicalUnit_6256,['baby.v'],['baby.v']
LexicalUnit_5071,['bonfire.n'],['bonfire.n']
LexicalUnit_8003,['unexpected.a'],['unexpected.a']
LexicalUnit_2113,['crop.n'],['crop.n']
LexicalUnit_4529,['thirst.n'],['thirst.n']
LexicalUnit_948,['breast cancer.n'],['breast cancer.n']
LexicalUnit_8113,['ice tea.n'],['ice tea.n']
LexicalUnit_7558,['bondage.n'],['bondage.n']
LexicalUnit_7190,['saint.n'],['saint.n']
LexicalUnit_8765,['combat.n'],['combat.n']
LexicalUnit_1311,['epistemology.n of global warming'],['epistemology.n of global warming']
LexicalUnit_1700,['colour.n'],['colour.n']
LexicalUnit_2482,['soiled.a'],['soiled.a']
LexicalUnit_4089,['anti-gunner.n'],['anti-gunner.n']
LexicalUnit_3269,['model.n'],['model.n']
LexicalUnit_4265,['cripple.v'],['cripple.v']
LexicalUnit_5713,['belong.v'],['belong.v']
LexicalUnit_8270,['minute.n'],['minute.n']
LexicalUnit_1396,['climate change goal.n'],['climate change goal.n']
LexicalUnit_8981,['fire season.n'],['fire season.n']
LexicalUnit_4180,['private property right.n'],['private property right.n']
LexicalUnit_8620,['fender-bender.n'],['fender-bender.n']
LexicalUnit_994,['non-small cell cancer.n'],['non-small cell cancer.n']
LexicalUnit_6919,['stumbling block.n'],['stumbling block.n']
LexicalUnit_398,['detour.n'],['detour.n']
LexicalUnit_1825,['face.v'],['face.v']
LexicalUnit_4858,['tour.v'],['tour.v']
LexicalUnit_4375,['essential worker.n'],['essential worker.n']
LexicalUnit_7987,['astound.v'],['astound.v']
LexicalUnit_7660,['odorless.a'],['odorless.a']
LexicalUnit_8125,['entice.v'],['entice.v']
LexicalUnit_5627,['venture.v'],['venture.v']
LexicalUnit_8382,['prescribe.v'],['prescribe.v']
LexicalUnit_6400,['ourself.n'],['ourself.n']
LexicalUnit_1159,['bite.v'],['bite.v']
LexicalUnit_252,['irritation.n'],['irritation.n']
LexicalUnit_1895,['shackle.n'],['shackle.n']
LexicalUnit_2515,['blight.n'],['blight.n']
LexicalUnit_2883,['rim.n'],['rim.n']
LexicalUnit_580,['believe.v'],['believe.v']
LexicalUnit_7081,['baptistry.n'],['baptistry.n']
LexicalUnit_6391,['human.n'],['human.n']
LexicalUnit_8983,['forest fire.n'],['forest fire.n']
LexicalUnit_7493,['goosestep.v'],['goosestep.v']
LexicalUnit_784,['tedious.a'],['tedious.a']
LexicalUnit_9001,['compensate.v'],['compensate.v']
LexicalUnit_1993,['price.n'],['price.n']
LexicalUnit_1157,['transformation.n'],['transformation.n']
LexicalUnit_8487,['imbecilic.a'],['imbecilic.a']
LexicalUnit_7087,['biblical.a'],['biblical.a']
LexicalUnit_5491,['ride.v'],['ride.v']
LexicalUnit_6138,['tuck.v'],['tuck.v']
LexicalUnit_5123,['dishtowel.n'],['dishtowel.n']
LexicalUnit_8738,['vote.v'],['vote.v']
LexicalUnit_5702,['significance.n'],['significance.n']
LexicalUnit_1204,['pomelo.n'],['pomelo.n']
LexicalUnit_5224,['machinery.n'],['machinery.n']
LexicalUnit_8711,['shroud.v'],['shroud.v']
LexicalUnit_2861,['thermochemical technology.n'],['thermochemical technology.n']
LexicalUnit_279,['anxious rumination.n'],['anxious rumination.n']
LexicalUnit_6755,['high-end.a'],['high-end.a']
LexicalUnit_8105,['tort tax.n'],['tort tax.n']
LexicalUnit_98,['speed up.v'],['speed up.v']
LexicalUnit_5991,['penetrate.v'],['penetrate.v']
LexicalUnit_3142,['environmental stewardship.n'],['environmental stewardship.n']
LexicalUnit_5887,['sweep.v'],['sweep.v']
LexicalUnit_774,['saucy.a'],['saucy.a']
LexicalUnit_4370,['doctor.n'],['doctor.n']
LexicalUnit_5801,['early motherhood.n'],['early motherhood.n']
LexicalUnit_7768,['spontaneous.a'],['spontaneous.a']
LexicalUnit_374,['stab.v'],['stab.v']
LexicalUnit_638,['birth.v'],['birth.v']
LexicalUnit_1581,['hosiery.n'],['hosiery.n']
LexicalUnit_2641,['climate change art.n'],['climate change art.n']
LexicalUnit_8486,['ignorant.a'],['ignorant.a']
LexicalUnit_3031,['environmental legislation.n'],['environmental legislation.n']
LexicalUnit_6739,['possess.v'],['possess.v']
LexicalUnit_283,['apprehension.n'],['apprehension.n']
LexicalUnit_3032,['environmental monitoring.n'],['environmental monitoring.n']
LexicalUnit_6344,['peace of mind.n'],['peace of mind.n']
LexicalUnit_2037,['generate.v'],['generate.v']
LexicalUnit_7892,['pit.n'],['pit.n']
LexicalUnit_1460,['vaccine card.n'],['vaccine card.n']
LexicalUnit_2624,['dole.n'],['dole.n']
LexicalUnit_4770,['thick-skinned.a'],['thick-skinned.a']
LexicalUnit_5179,['besottedness.n'],['besottedness.n']
LexicalUnit_3856,['half-full.a'],['half-full.a']
LexicalUnit_2948,['embarrassment.n'],['embarrassment.n']
LexicalUnit_8565,['fully vaccinated.n'],['fully vaccinated.n']
LexicalUnit_12,['sponge.v'],['sponge.v']
LexicalUnit_917,['era.n'],['era.n']
LexicalUnit_1647,['windbreaker.n'],['windbreaker.n']
LexicalUnit_3437,['predatory.a'],['predatory.a']
LexicalUnit_6433,['cockroach.n'],['cockroach.n']
LexicalUnit_2189,['risky.a'],['risky.a']
LexicalUnit_7974,['thoracic surgery.n'],['thoracic surgery.n']
LexicalUnit_8803,['immersion.n'],['immersion.n']
LexicalUnit_8539,['move.v up'],['move.v up']
LexicalUnit_2203,['darkened.a'],['darkened.a']
LexicalUnit_6240,['death toll.n'],['death toll.n']
LexicalUnit_4653,['budget.n'],['budget.n']
LexicalUnit_8824,['went.v under'],['went.v under']
LexicalUnit_5270,['cancan.v'],['cancan.v']
LexicalUnit_6981,['nip.v'],['nip.v']
LexicalUnit_1726,['commodity.n'],['commodity.n']
LexicalUnit_6758,['premium.n'],['premium.n']
LexicalUnit_4233,['pro-gun advocate.n'],['pro-gun advocate.n']
LexicalUnit_7236,['unload.v'],['unload.v']
LexicalUnit_8510,['unbalanced.a'],['unbalanced.a']
LexicalUnit_6976,['hurtle.v'],['hurtle.v']
LexicalUnit_5593,['tango.v'],['tango.v']
LexicalUnit_1672,['macchiato.n'],['macchiato.n']
LexicalUnit_6305,['recede.v'],['recede.v']
LexicalUnit_541,['born.v into.prep'],['born.v into.prep']
LexicalUnit_7928,['electrosurgery.n'],['electrosurgery.n']
LexicalUnit_1093,['vocation.n'],['vocation.n']
LexicalUnit_2118,['harvest.n'],['harvest.n']
LexicalUnit_2408,['disintegrate.v'],['disintegrate.v']
LexicalUnit_3931,['gulf.n'],['gulf.n']
LexicalUnit_6350,['relaxed.a'],['relaxed.a']
LexicalUnit_6886,['penalty.n'],['penalty.n']
LexicalUnit_8894,['launch.v'],['launch.v']
LexicalUnit_8594,['prize.n'],['prize.n']
LexicalUnit_8368,['convalescence.n'],['convalescence.n']
LexicalUnit_3771,['move.v forward'],['move.v forward']
LexicalUnit_562,['shakiness.n'],['shakiness.n']
LexicalUnit_3910,['gambling.n'],['gambling.n']
LexicalUnit_6819,['begin.v'],['begin.v']
LexicalUnit_4327,['oxygen therapy.n'],['oxygen therapy.n']
LexicalUnit_651,['tick.n'],['tick.n']
LexicalUnit_6738,['ownership.n'],['ownership.n']
LexicalUnit_399,['detour.v'],['detour.v']
LexicalUnit_5925,['quiver.v'],['quiver.v']
LexicalUnit_5478,['pump.v'],['pump.v']
LexicalUnit_408,['evader.n'],['evader.n']
LexicalUnit_7938,['laparotomy.n'],['laparotomy.n']
LexicalUnit_970,"[""hodgkin's lymphoma.n""]","[""hodgkin's lymphoma.n""]"
LexicalUnit_6327,['expenditure.n'],['expenditure.n']
LexicalUnit_7016,['regulate.v'],['regulate.v']
LexicalUnit_2750,['methamphetamine.n'],['methamphetamine.n']
LexicalUnit_786,['tedium.n'],['tedium.n']
LexicalUnit_4474,['infancy.n'],['infancy.n']
LexicalUnit_5078,['flicker.n'],['flicker.n']
LexicalUnit_2827,['eco-fuel.n'],['eco-fuel.n']
LexicalUnit_3544,['assimilate.v'],['assimilate.v']
LexicalUnit_4219,['gun clinger.n'],['gun clinger.n']
LexicalUnit_2628,['parcel.v out'],['parcel.v out']
LexicalUnit_2777,['residence.n'],['residence.n']
LexicalUnit_7161,['religious covenant.n'],['religious covenant.n']
LexicalUnit_2155,['hurricane watch.n'],['hurricane watch.n']
LexicalUnit_8143,['seed.v'],['seed.v']
LexicalUnit_2931,['toil.v'],['toil.v']
LexicalUnit_3718,['stewed.a'],['stewed.a']
LexicalUnit_7360,['cycle.n'],['cycle.n']
LexicalUnit_7528,['ticklish.a'],['ticklish.a']
LexicalUnit_4980,['ductile.a'],['ductile.a']
LexicalUnit_4142,['SAFE Act.n'],['SAFE Act.n']
LexicalUnit_5659,['wedlock.n'],['wedlock.n']
LexicalUnit_937,['Thursday.n'],['Thursday.n']
LexicalUnit_6289,['dip.v'],['dip.v']
LexicalUnit_726,['hand.n'],['hand.n']
LexicalUnit_1100,['effect.n'],['effect.n']
LexicalUnit_7426,['school.n'],['school.n']
LexicalUnit_7740,['voice.n'],['voice.n']
LexicalUnit_4123,['gun control policy.n'],['gun control policy.n']
LexicalUnit_5371,['clump.v'],['clump.v']
LexicalUnit_6963,['bound.v'],['bound.v']
LexicalUnit_2880,['margin.n'],['margin.n']
LexicalUnit_4790,['chasm.n'],['chasm.n']
LexicalUnit_8941,['wetness.n'],['wetness.n']
LexicalUnit_5063,['sparkle.n'],['sparkle.n']
LexicalUnit_2164,['tropical cyclone.n'],['tropical cyclone.n']
LexicalUnit_7921,['cryosurgery.n'],['cryosurgery.n']
LexicalUnit_1665,['de-caf.a'],['de-caf.a']
LexicalUnit_6637,['bloom.v'],['bloom.v']
LexicalUnit_3667,['river.v'],['river.v']
LexicalUnit_2604,['stench.n'],['stench.n']
LexicalUnit_107,['draft.n'],['draft.n']
LexicalUnit_421,['wake.v'],['wake.v']
LexicalUnit_6746,['poorer.a'],['poorer.a']
LexicalUnit_3282,['high-priced.a'],['high-priced.a']
LexicalUnit_675,['captain.v'],['captain.v']
LexicalUnit_4335,['salve.n'],['salve.n']
LexicalUnit_7223,['worship.v'],['worship.v']
LexicalUnit_3351,['flannel.n'],['flannel.n']
LexicalUnit_646,['blood-sucker.n'],['blood-sucker.n']
LexicalUnit_6983,['quickstep.v'],['quickstep.v']
LexicalUnit_5971,['rein.v in'],['rein.v in']
LexicalUnit_3355,['muslin.n'],['muslin.n']
LexicalUnit_4478,['newborn.a'],['newborn.a']
LexicalUnit_4856,['safari.n'],['safari.n']
LexicalUnit_3384,['sister.n'],['sister.n']
LexicalUnit_3812,['chummy.a'],['chummy.a']
LexicalUnit_3410,['banquet.n'],['banquet.n']
LexicalUnit_533,['lower.a'],['lower.a']
LexicalUnit_2147,['cyclone.n'],['cyclone.n']
LexicalUnit_1639,['tweeds.n'],['tweeds.n']
LexicalUnit_8426,['trustworthiness.n'],['trustworthiness.n']
LexicalUnit_2610,['vile.a'],['vile.a']
LexicalUnit_8902,['camouflage.v'],['camouflage.v']
LexicalUnit_7898,['wedge.n'],['wedge.n']
LexicalUnit_4754,['nutty.a'],['nutty.a']
LexicalUnit_3191,['corrosiveness.n'],['corrosiveness.n']
LexicalUnit_382,['authority.n'],['authority.n']
LexicalUnit_8607,['slam.v on the brake.n'],['slam.v on the brake.n']
LexicalUnit_121,['cleaner air shelter.n'],['cleaner air shelter.n']
LexicalUnit_434,['rearward.a'],['rearward.a']
LexicalUnit_1203,['orange.n'],['orange.n']
LexicalUnit_3139,['electric car.n'],['electric car.n']
LexicalUnit_4935,['vast.a'],['vast.a']
LexicalUnit_5636,['wave.v'],['wave.v']
LexicalUnit_6767,['confident.a'],['confident.a']
LexicalUnit_8611,['transportation.n'],['transportation.n']
LexicalUnit_3461,['blaze.v'],['blaze.v']
LexicalUnit_1490,['cytokine release syndrome.n'],['cytokine release syndrome.n']
LexicalUnit_5968,['interference.n'],['interference.n']
LexicalUnit_893,['bureaucracy.n'],['bureaucracy.n']
LexicalUnit_4154,['gun sales.n'],['gun sales.n']
LexicalUnit_3937,['nowhere.adv'],['nowhere.adv']
LexicalUnit_1594,['nightdress.n'],['nightdress.n']
LexicalUnit_5564,['squirt.v'],['squirt.v']
LexicalUnit_6516,['brawl.n'],['brawl.n']
LexicalUnit_5490,['rickshaw.v'],['rickshaw.v']
LexicalUnit_7063,['advent.n'],['advent.n']
LexicalUnit_48,['hooked.a'],['hooked.a']
LexicalUnit_5623,['twirl.v'],['twirl.v']
LexicalUnit_8413,['kumquat.n'],['kumquat.n']
LexicalUnit_5393,['file.v'],['file.v']
LexicalUnit_1949,['attenuation strategy.n'],['attenuation strategy.n']
LexicalUnit_8931,['dewy.a'],['dewy.a']
LexicalUnit_7417,['woebegone.a'],['woebegone.a']
LexicalUnit_7815,['vizier.n'],['vizier.n']
LexicalUnit_570,['waver.v'],['waver.v']
LexicalUnit_3547,['compliance.n'],['compliance.n']
LexicalUnit_2987,['recharged.a'],['recharged.a']
LexicalUnit_8225,['proposition.n'],['proposition.n']
LexicalUnit_4381,['hematologist.n'],['hematologist.n']
LexicalUnit_7202,['temple.n'],['temple.n']
LexicalUnit_3266,['epitome.n'],['epitome.n']
LexicalUnit_5119,['bedspread.n'],['bedspread.n']
LexicalUnit_3346,['cashmere.n'],['cashmere.n']
LexicalUnit_6003,['reach.v'],['reach.v']
LexicalUnit_5817,['maternal aftercare.n'],['maternal aftercare.n']
LexicalUnit_5843,['mommy glow.n'],['mommy glow.n']
LexicalUnit_4527,['ravenousness.n'],['ravenousness.n']
LexicalUnit_976,['large cell lung carcinoma.n'],['large cell lung carcinoma.n']
LexicalUnit_6714,['province.n'],['province.n']
LexicalUnit_2998,['everything.n'],['everything.n']
LexicalUnit_8766,['combat.v'],['combat.v']
LexicalUnit_2804,['manageable.a'],['manageable.a']
LexicalUnit_1012,['squamous cell carcinoma.n'],['squamous cell carcinoma.n']
LexicalUnit_1327,['climatological disaster.n'],['climatological disaster.n']
LexicalUnit_8606,['plane.n'],['plane.n']
LexicalUnit_2084,['ecoterrorism.n'],['ecoterrorism.n']
LexicalUnit_3130,['compost.n'],['compost.n']
LexicalUnit_939,['Wednesday.n'],['Wednesday.n']
LexicalUnit_2444,['prognosis.n'],['prognosis.n']
LexicalUnit_4927,['car.n'],['car.n']
LexicalUnit_5700,['meaningful.a'],['meaningful.a']
LexicalUnit_6750,['the 47 percent.n'],['the 47 percent.n']
LexicalUnit_6853,['look after.v'],['look after.v']
LexicalUnit_6583,['street.n'],['street.n']
LexicalUnit_5787,['money.n'],['money.n']
LexicalUnit_5424,['inch.v'],['inch.v']
LexicalUnit_2518,['congestion.n'],['congestion.n']
LexicalUnit_4368,['dermatologist.n'],['dermatologist.n']
LexicalUnit_8728,['Phreatic eruption.n'],['Phreatic eruption.n']
LexicalUnit_2363,['hankering.n'],['hankering.n']
LexicalUnit_4979,['compressible.a'],['compressible.a']
LexicalUnit_6277,['arrive.v'],['arrive.v']
LexicalUnit_8828,['financially independent.a'],['financially independent.a']
LexicalUnit_2733,['drought preparedness.n'],['drought preparedness.n']
LexicalUnit_765,['brash.a'],['brash.a']
LexicalUnit_810,['door.n'],['door.n']
LexicalUnit_610,['hot chocolate.n'],['hot chocolate.n']
LexicalUnit_7766,['spirituality.n'],['spirituality.n']
LexicalUnit_661,['circulation.n'],['circulation.n']
LexicalUnit_3970,['plateau.n'],['plateau.n']
LexicalUnit_2638,['cli-fi.n'],['cli-fi.n']
LexicalUnit_2936,['elect.v'],['elect.v']
LexicalUnit_3562,['traditionalist.n'],['traditionalist.n']
LexicalUnit_8216,['axiom.n'],['axiom.n']
LexicalUnit_3444,['serpent.n'],['serpent.n']
LexicalUnit_4622,['burst.v'],['burst.v']
LexicalUnit_4808,['genius.n'],['genius.n']
LexicalUnit_6676,['piece.n of plastic.n'],['piece.n of plastic.n']
LexicalUnit_2875,['circumference.n'],['circumference.n']
LexicalUnit_6841,['fend.v'],['fend.v']
LexicalUnit_3965,['cliff.n'],['cliff.n']
LexicalUnit_2287,['shrunken.a'],['shrunken.a']
LexicalUnit_3448,['tentacle.n'],['tentacle.n']
LexicalUnit_7060,['Abrahamic religion.n'],['Abrahamic religion.n']
LexicalUnit_8886,['tycoon.n'],['tycoon.n']
LexicalUnit_6553,['connector.n'],['connector.n']
LexicalUnit_366,['offensive.n'],['offensive.n']
LexicalUnit_8478,['brainless.a'],['brainless.a']
LexicalUnit_6599,['mighty.a'],['mighty.a']
LexicalUnit_5191,['carnal.a'],['carnal.a']
LexicalUnit_2340,['sanctity.n'],['sanctity.n']
LexicalUnit_6674,['wilt.v'],['wilt.v']
LexicalUnit_731,['leg.n'],['leg.n']
LexicalUnit_2645,['climate change documentary.n'],['climate change documentary.n']
LexicalUnit_1183,['merry go round.n'],['merry go round.n']
LexicalUnit_2139,['prune.v'],['prune.v']
LexicalUnit_5647,['zigzag.v'],['zigzag.v']
LexicalUnit_2336,['sacred.a'],['sacred.a']
LexicalUnit_338,['cement.n'],['cement.n']
LexicalUnit_7315,['restriction.n'],['restriction.n']
LexicalUnit_9024,['zealotry.n'],['zealotry.n']
LexicalUnit_4853,['journey.v'],['journey.v']
LexicalUnit_45,['addict.n'],['addict.n']
LexicalUnit_5211,['swank.a'],['swank.a']
LexicalUnit_7753,['tell.v'],['tell.v']
LexicalUnit_7135,['Jesus Christ.n'],['Jesus Christ.n']
LexicalUnit_3183,['epidemic.n'],['epidemic.n']
LexicalUnit_6563,['bridge.v'],['bridge.v']
LexicalUnit_1568,['capris.n'],['capris.n']
LexicalUnit_8374,['eradication.n'],['eradication.n']
LexicalUnit_5011,['dreg.n'],['dreg.n']
LexicalUnit_6879,['condemn.v'],['condemn.v']
LexicalUnit_64,['bear hug.n'],['bear hug.n']
LexicalUnit_928,['Monday.n'],['Monday.n']
LexicalUnit_3653,['geyser.n'],['geyser.n']
LexicalUnit_3760,['whisk.v away'],['whisk.v away']
LexicalUnit_3125,['biodynamic agriculture.n'],['biodynamic agriculture.n']
LexicalUnit_3493,['re-ignite.v'],['re-ignite.v']
LexicalUnit_4667,['AIDS.n'],['AIDS.n']
LexicalUnit_5353,['bubble.v'],['bubble.v']
LexicalUnit_1022,['tumor marker.n'],['tumor marker.n']
LexicalUnit_6894,['purity.n'],['purity.n']
LexicalUnit_3835,['grape.n'],['grape.n']
LexicalUnit_7877,['cavity.n'],['cavity.n']
LexicalUnit_4228,['gun supporter.n'],['gun supporter.n']
LexicalUnit_1862,['inmate.n'],['inmate.n']
LexicalUnit_4779,['motivation.n'],['motivation.n']
LexicalUnit_1650,['brew.n'],['brew.n']
LexicalUnit_4200,['pro-gun lobby.n'],['pro-gun lobby.n']
LexicalUnit_1638,['tunic.n'],['tunic.n']
LexicalUnit_80,['lifeline.n'],['lifeline.n']
LexicalUnit_4483,['teenaged.a'],['teenaged.a']
LexicalUnit_2735,['drought.n'],['drought.n']
LexicalUnit_4918,['haziness.n'],['haziness.n']
LexicalUnit_3039,['IPCC.n'],['IPCC.n']
LexicalUnit_2734,['drought prevention.n'],['drought prevention.n']
LexicalUnit_1908,['unleash.v'],['unleash.v']
LexicalUnit_6775,['vaccine trust.n'],['vaccine trust.n']
